date,name,artists,album,url
140012,Lokht,"Saleck, SaM",single,https://open.spotify.com/album/3zaNACDgagq9XNIX4LVdAz
140012,Naafez (Bonus),"Teor, Saleck, Ravan",single,https://open.spotify.com/album/42WvDtqE1augYBSKjBxyI5
140012,Asir,"Teor, Saleck",single,https://open.spotify.com/album/1rz3wvAX0lRpEb7djTBZQO
140012,Nabz,"Atour, Ashkan Kagan, Hiphopologist",single,https://open.spotify.com/album/32AuaJ8jKcXdEn4KEP3TMA
140012,Nabayad,"Hiphopologist, Sinazza, Ashkan Kagan",single,https://open.spotify.com/album/2RWFdh5t7dCchYSrIQ4loG
140012,5AM,"Hiphopologist, Ashkan Kagan",single,https://open.spotify.com/album/12iK0iAArINP9fJzlur22I
140012,ENGAR,Isam,single,https://open.spotify.com/album/448stQ8opsg8yQJ6LXF71Z
140012,Two Of Us,"Amin Tijay, Siohash",single,https://open.spotify.com/album/6rHp2ZEb7DJ1uuR7uLpi9c
140012,0,"Amin Tijay, Lil Deafo",0 Ta 100,https://open.spotify.com/track/0TN6Vnlowa9vRNfDEPDNkO
140012,Taare Moot,"Amin Tijay, Lil Deafo, Elle V",0 Ta 100,https://open.spotify.com/track/1MeZjkR1LRgC4XatKtzntW
140012,Coala,"Amin Tijay, PDC, Kusha, Ashkan Kagan",0 Ta 100,https://open.spotify.com/track/6ycK4Calp16sN9L2ybocpQ
140012,Fucked Up,"Amin Tijay, Lil Deafo",0 Ta 100,https://open.spotify.com/track/0wtXfjSp9r9To0LhSbfC2c
140012,Kojaye Kahkeshani,"Amin Tijay, Lil Deafo, Pouria K, Elle V",0 Ta 100,https://open.spotify.com/track/4Qeg5wAOsE2jKWmfhQAZNR
140012,Man Yechi Digam,"Amin Tijay, Saretan, Ali K, LiderBeatz",0 Ta 100,https://open.spotify.com/track/3vE71C5je3rz8J5LeaMhRV
140012,Bade To,"Amin Tijay, Lil Deafo, Amixa, Elle V",0 Ta 100,https://open.spotify.com/track/4dnqHpRpHVL31uoAPfrLrz
140012,Vaysadam,Amin Tijay,0 Ta 100,https://open.spotify.com/track/2fD6LO88T1MaxZEjzoFF1D
140012,Shhh Khafe,"Amin Tijay, Lil Deafo",0 Ta 100,https://open.spotify.com/track/53ZOUa874aukCZHQZJAWLI
140012,Two Of Us,"Amin Tijay, Lil Deafo, Siohash",0 Ta 100,https://open.spotify.com/track/67soIBaE0SxY5aKCZfjjAp
140012,SAD,Amin Tijay,0 Ta 100,https://open.spotify.com/track/7AiGO79NuTi91YEKr6P0vd
140012,Hate.,Chvrsi,single,https://open.spotify.com/album/1Dngm4d7ub0e9iabC9xLhS
140012,Poodr,Chvrsi,single,https://open.spotify.com/album/6jn46WMaFiCNZT2TrCH7VA
140012,Azmayeshgah 2,"Mersad, Motreb, PROF K",single,https://open.spotify.com/album/1gFjYhDSSfC7ZI73J06P7h
140012,Rriçe şikěn,"Milad Hannibal, Motreb",single,https://open.spotify.com/album/2ehoQwCaWuAnLjyj3uHqlL
140012,Jib Bor,"Gord, Motreb",single,https://open.spotify.com/album/2k2IfGWEb0wN99xAJyfB82
140012,Khalas,"Kankash, Naaji",single,https://open.spotify.com/album/7uyXmzxRTUHHkf8y9mijPV
140012,Che Khabare?,"Dalu, Cnjim",single,https://open.spotify.com/album/6ZIR3GUCRD9hywPnDauDd8
140012,Journalist,"Saman Wilson, Sepehr Khalse, Saady",single,https://open.spotify.com/album/3cX2CPbcogaXGchMJV56sI
140012,ZAAKAAN,Poori,single,https://open.spotify.com/album/2MpgkiUYmAIRjmwmJg1Wt6
140012,SSKKRRTT,Poori,پ,https://open.spotify.com/track/0A68oenLqxS6bmnZ18nF3w
140012,BALENCIAGA,"Poori, Young Sudden",پ,https://open.spotify.com/track/2iVTlQbVcIodnlAYUWqB8D
140012,ALADDIN,"Poori, Isam",پ,https://open.spotify.com/track/3DbaMpxTdK1EOi9qDWabb1
140012,HICHKI BE JOZ TO,Poori,پ,https://open.spotify.com/track/1LJ1WrKvnogFG77Z4Cf4UC
140012,ROUTINE,"Poori, Chvrsi",پ,https://open.spotify.com/track/1dAQnunl5q7Bf4ppLuE9cb
140012,NORTH DRILL,"Poori, Hiphopologist",پ,https://open.spotify.com/track/6u2MRHRukTbpXLOUsAxVMw
140012,LOCO,Poori,پ,https://open.spotify.com/track/1WiURcNjQwDYpWaSio0nRI
140012,Bayad Haalim She,Kaveh Fared,single,https://open.spotify.com/album/1n8xGjFGiu9XfkRtzRAGnt
140012,Momken,"Safir, Otagh Band, Aso Kohzadi","Tafrigh, Vol. 2",https://open.spotify.com/track/5ldQWbISmwpspSxunMl1x8
140012,Lalaee,"Safir, Otagh Band","Tafrigh, Vol. 2",https://open.spotify.com/track/21JfGH1wqeWUXIYIaIZpLt
140012,Ja'be,"Safir, Otagh Band, Daygard","Tafrigh, Vol. 2",https://open.spotify.com/track/4IGweQHGJ0YOYwMQeMjWmb
140012,Cheshm Sefid,"Safir, Otagh Band, Rokh","Tafrigh, Vol. 2",https://open.spotify.com/track/0ADHulNl6istLWp5FiLuci
140012,Beraghs,"Safir, Otagh Band","Tafrigh, Vol. 2",https://open.spotify.com/track/1qAVahJxZAatH03NbSKEym
140012,Moosa Koo Taghi,"Safir, Otagh Band","Tafrigh, Vol. 2",https://open.spotify.com/track/1MAT11F4DFRYxeCHmTng5A
140012,Ghaapkhoone,"Safir, Otagh Band","Tafrigh, Vol. 2",https://open.spotify.com/track/3vOUalD8pWGAx53S2sPomr
140012,Kharidarim,"Safir, Otagh Band","Tafrigh, Vol. 2",https://open.spotify.com/track/4pLlMVPrhdQzQdiVBhUhrW
140012,Fariftamam,"Safir, Otagh Band","Tafrigh, Vol. 2",https://open.spotify.com/track/5WZ7ffKHSZkomuI68XvW6c
140012,Did Bezan,"Safir, Otagh Band","Tafrigh, Vol. 2",https://open.spotify.com/track/4SLT1BT5Oz61UVrQEuOG2I
140012,Aloodeh,"Safir, Otagh Band","Tafrigh, Vol. 2",https://open.spotify.com/track/2NPvz6Lwt2cmUKRbZS1iO3
140012,Baghaa,"Safir, Otagh Band","Tafrigh, Vol. 2",https://open.spotify.com/track/4emJV7rOCgB4epP5QzV67n
140012,Shahre Ayne,"Safir, Otagh Band, Aso Kohzadi, Rokh","Tafrigh, Vol. 2",https://open.spotify.com/track/1LOs2mnWO9ZLfFs0Vo1aQp
140012,Jahat Daar,Kaen,single,https://open.spotify.com/album/3HNrUV06RQCLj2HYkqJQwK
140012,Azmayeshgah 1,"Siah, Kaen, PROF K",single,https://open.spotify.com/album/2FA5JSDKhgMqdYoqy4Aw1b
140012,Marde Parandeh : Eshgh o Keyhan,"Shalou, MIRZA",single,https://open.spotify.com/album/3rROCkQ8B0Xhf6E2nn4EWc
140012,Door,"Teor, SaM",single,https://open.spotify.com/album/24enfBvOntR1a1hdb4MYW0
140012,Tanin,Raavi,single,https://open.spotify.com/album/3fTawVOrs72aJD4ehpMwjD
140012,Ye Rooze Addi,"Teor, Vatan",single,https://open.spotify.com/album/5A0owIBJyyBhqGuWqznqFS
140012,Kasabe,"Vatan, Hosendreams, Parsaycho",single,https://open.spotify.com/album/3Pvpe2ePwLlIGrSLGEuwiO
140012,Boro Bala,Shayea,single,https://open.spotify.com/album/0stwgV9ex0j1UdNRE9h87d
140012,Deli,"Shayea, Sadegh",single,https://open.spotify.com/album/5BSSXgLvaShLRBW8zadd0P
140012,Kalaghpar (Intro),"Mehrad Hidden, Moody Moussavi",Zoozanaghe,https://open.spotify.com/track/36JBCc6YkJRgL0fAd6qNEe
140012,Hezar,"Mehrad Hidden, Moody Moussavi, Saman Wilson",Zoozanaghe,https://open.spotify.com/track/2k934yYJMwiHQAS6cdr33n
140012,Raftam Too Delesh,"Mehrad Hidden, Moody Moussavi, Shayea",Zoozanaghe,https://open.spotify.com/track/5YgNjI0w0G4VyOcA0LNuI2
140012,Cheap,"Mehrad Hidden, Moody Moussavi",Zoozanaghe,https://open.spotify.com/track/3BYA1zb1XZ4ljQa6h7mVQQ
140012,Aramesh,"Mehrad Hidden, Moody Moussavi",Zoozanaghe,https://open.spotify.com/track/4e67XkXAUyji9efm5PpRw2
140012,Kaj,"Mehrad Hidden, Moody Moussavi",Zoozanaghe,https://open.spotify.com/track/1RpqYr8xVD7bVJHxeuIZah
140012,Lalai,"Mehrad Hidden, Moody Moussavi",Zoozanaghe,https://open.spotify.com/track/1oKeJAfejNjnuvnShryuSP
140012,Bill,"Mehrad Hidden, Moody Moussavi, D7",Zoozanaghe,https://open.spotify.com/track/0NhFOgfrJPpfhCoACT4MrZ
140012,Khaheshan,"Mehrad Hidden, Moody Moussavi, D7",Zoozanaghe,https://open.spotify.com/track/4DPuRfwA2Q4PcaMQCJ5rSE
140012,Psycho Salam,"Mehrad Hidden, Moody Moussavi",Zoozanaghe,https://open.spotify.com/track/4e96dYvM1y1f4kTA5VYOxX
140012,Jahel,"Mehrad Hidden, Moody Moussavi",Zoozanaghe,https://open.spotify.com/track/53ajIis2OCrY4sZmLUaeh3
140012,Dan Dan,"Mehrad Hidden, Moody Moussavi",Zoozanaghe,https://open.spotify.com/track/4m6ZcA8bx4KSVaRDLMVCEq
140012,Shanbe,"Mehrad Hidden, Moody Moussavi",Zoozanaghe,https://open.spotify.com/track/1Fl7VMH7aYT0MGjPERC920
140012,Tolou,"Mehrad Hidden, Moody Moussavi, HEEN",Zoozanaghe,https://open.spotify.com/track/7yADHaHHEJZYoy6fA0Nln2
140012,Jens Joore,"Sohrab Mj, Catchybeatz, Amin Hantoush",single,https://open.spotify.com/album/0Y7qCJVf5cLUoIFQNP5bl9
140012,OSOSHERE,"Catchybeatz, Soalk, ILLNOIZ",single,https://open.spotify.com/album/0pPjnMX0tpxz6QOkecAZDz
140012,Oghyanus,Hoomaan,single,https://open.spotify.com/album/4GiGGDSPoTHtzIKHTkiFlP
140012,Chamedoon,Maslak,single,https://open.spotify.com/album/6bDeOkEXexuyaxOpbmVmhL
140012,Family Line (LiderBeatz Remix),"Shahemoon, Regotip, LiderBeatz",single,https://open.spotify.com/album/3AWbIG8OGw22klyAXEVmD1
140012,Be Mula,"Ho3ein, Masin, Epicure",single,https://open.spotify.com/album/4p6V8dJFfwep4Gi2lM7KYc
140012,Pedar,Reza Pishro,single,https://open.spotify.com/album/1tsKnxCvTUxiTG9Wx3Jymn
140012,Koja Dari Miri,Arta,single,https://open.spotify.com/album/6EwWaqjCdNT8OB6reimwl2
140012,El Quatro,Arman Miladi,single,https://open.spotify.com/album/0o9v8IJGKVs8weHgbcqrbc
140012,Superstar,Tohi,Superstar,https://open.spotify.com/track/6TRlAb3ThuEpaGkAz3u5bL
140012,Anxiety,"Tohi, poobon",Superstar,https://open.spotify.com/track/6gD4JedniqXtJXrudjEe2c
140012,Vase Man,"Tohi, Farshid, Leila Pari",Superstar,https://open.spotify.com/track/3Oa0dwpLdfXPR2UVKYeify
140012,Persian,"Tohi, poobon",Superstar,https://open.spotify.com/track/6u0EGQfDNyF6hNi6JpEShT
140012,Divoonast,Tohi,Superstar,https://open.spotify.com/track/5XoM6i9R01CCoecFCSimtW
140012,Baby Face,"Tohi, Farshid",Superstar,https://open.spotify.com/track/15FwE2lSvHlwbouU2gJQFW
140012,Tiki Taka,Tohi,Superstar,https://open.spotify.com/track/4MGrgIf0vTy2veAsZVGhu8
140012,BARF,"Cnjim, ERFVN",single,https://open.spotify.com/album/7iYu84SNXNYzSLWnz7yhMC
140012,DEMONS,Erfam,single,https://open.spotify.com/album/6mzuo8XzeeoiX1PyE1Y997
140012,Maybach,"Kaveh, Pouriya Adroit",single,https://open.spotify.com/album/15vdwBDCFVG88SgRjs8gdL
140012,Slidin,Lilmov,single,https://open.spotify.com/album/3hSxIJJsLOrNd6m90EWXuc
140012,Duffle bag,Lilmov,single,https://open.spotify.com/album/3axP7FWOwWpKxiWb8j7zY3
140012,Chi Migan Ina,Saretan,single,https://open.spotify.com/album/7xCqFIrWCE3jciDQ8kNMdG
140012,Feshar,Kiarap313,single,https://open.spotify.com/album/5aJJqugyd0O16JaVhqTpgK
140012,Moshtari,"Sinab, Majhool, Kiarap313",single,https://open.spotify.com/album/115hmQ4vSLYHHRsO50jRKL
140012,Land Lord,Majhool,single,https://open.spotify.com/album/1g5Cz6thrSiVJhgrxvcgln
140012,Kafe Tehroon,MoeR,single,https://open.spotify.com/album/6oO4F3zsS86zyKSP6ObicT
140012,Asli Manam,"Daniyal, Jafari HR",single,https://open.spotify.com/album/6IzzsNMBfvkluHSS4j1p9Y
140012,Oos Karim,Daniyal,single,https://open.spotify.com/album/4yOHYlxrZTbB9KzsOa416l
140012,Sale no,"Daygard, Otagh Band",single,https://open.spotify.com/album/62z2jrLIhXoj0z8PzsXcBZ
140012,Ghafas,Amir Tataloo,single,https://open.spotify.com/album/5p6CjC2ID3J2IPXMQ49b4h
140012,Toam Fereshtam Naboodi,Amir Tataloo,single,https://open.spotify.com/album/6VbkzTVxEORni1k9XKJD9r
140012,To Am Fereshteh Am Naboodi,Amir Tataloo,single,https://open.spotify.com/album/5uf51ek9iT2hEKfVKeArD2
140012,Yek,Alireza Jj,Amadeus,https://open.spotify.com/track/6vlRxiWRYX7rDFFWusOOtH
140012,Bang Bang,"Alireza Jj, Yasna",Amadeus,https://open.spotify.com/track/5p8zyZNsX0MH6eCIOuQ5hr
140012,Vasl - Skit,Alireza Jj,Amadeus,https://open.spotify.com/track/3uLQtjnXPfrAWzbCsyM7AH
140012,Balance,"Alireza Jj, Mehrad Hidden, Sohrab Mj, Sepehr Khalse",Amadeus,https://open.spotify.com/track/7wSbNNWKANjjxZY61w3Djh
140012,Bilite Talayi,"Alireza Jj, Yasna",Amadeus,https://open.spotify.com/track/6nemsoiNf7nJf1aR4VVl0m
140012,Ghesmate Man,"Alireza Jj, Shayan Eshraghi",Amadeus,https://open.spotify.com/track/5shRNYYfUNrRTakLf8IjXQ
