date,name,artists,album,url
140011,Qatale Moqaddas,"Saleck, Vatan, Tachi",single,https://open.spotify.com/album/40Nrn6fQqmlTXRilXeMcvx
140011,Sarv,"Saleck, Mohrez",single,https://open.spotify.com/album/1d7w8ysM1ece4GPkcCGIAb
140011,Sheyda,"Saleck, Mohrez",single,https://open.spotify.com/album/48hFCUn2FrNWknrU6NSNF9
140011,Mashallah,"Chvrsi, Hiphopologist",single,https://open.spotify.com/album/3MXuJMMSgi9n0X0s9Mhj7I
140011,Shab,Mc Tes,single,https://open.spotify.com/album/6LyJ5pBZTYUIUMpMjHbDWm
140011,Saayeha,Mc Tes,single,https://open.spotify.com/album/1KxSAh7cPZFJlKrO2YHmw3
140011,Caramel,Isam,single,https://open.spotify.com/album/6LwZSqRiTqh2NRlAxJR1aW
140011,Fully Loaded Clip,Amin Tijay,single,https://open.spotify.com/album/7CO7v7JO6duEGzJ828Gl4m
140011,Illegal,"Chvrsi, Arian Dousti",single,https://open.spotify.com/album/65OCScy3cek7IUlZUsSZJV
140011,Panah,"Gord, Motreb",single,https://open.spotify.com/album/5bqscTWtE7Xmd008FFBs1o
140011,Cheshmak,"Dalu, Naaji",single,https://open.spotify.com/album/2rWvrCFiGUJbyy0Lrw1Okl
140011,115,"Dalu, Eycin",single,https://open.spotify.com/album/0ZpkDy09pdrOshrkMvG4jp
140011,RELE,Poori,single,https://open.spotify.com/album/23jNZEEPbuYDiRXmIf5KYr
140011,Fasl,"Kaboos, Saeed Dehghan",single,https://open.spotify.com/album/03g0vrPN3rmT6YGHFLDhqg
140011,Age Farda Bi Man,"Ben, Saeed Dehghan",single,https://open.spotify.com/album/5reGUp6yvbvERm0jaowshI
140011,Peshengeh,"MIRZA, Shalou",single,https://open.spotify.com/album/1y0y0Yquna1JWPeBnh4vz5
140011,Dalil,"Vatan, Teor",single,https://open.spotify.com/album/2wkURkMXqvO6XOjQpNskFy
140011,The King Is Back,Young Sudden,single,https://open.spotify.com/album/0AXURGUcZawUeiwiTIcyrM
140011,Mostanad (Acoustic),Shour,single,https://open.spotify.com/album/4YUpKj8zRfXTlRsLJJybmg
140011,Royaye Man Rap Bood Na Pool,Shayea,single,https://open.spotify.com/album/5vpQKzjfTsNBqxJsgVv2UN
140011,Mahe Kamel,Mahyar,single,https://open.spotify.com/album/4PCXVpLgG3yfTS7rBKtHm2
