date,name,artists,album,url
140001,Takipaki,"Chvrsi, Hiphopologist, Ashkan Kagan",single,https://open.spotify.com/album/5LCOQ5eer2MIMqPfy1pFpM
140001,Taghdire Bezanan Almasa Bargh,"Isam, Gdaal",single,https://open.spotify.com/album/2b5QzG9T4FHJLywQYV49Md
140001,Hokm,"Atour, Neesh Sound",single,https://open.spotify.com/album/5bI8JIDmKIagEK6eg1O2Fo
140001,Beshno,Bahram,single,https://open.spotify.com/album/5ayHMAS0qRZWlVYxP2F2uz
140001,Hamechi Daram (Shayar Remix),"Alireza Jj, Sijal, Sepehr Khalse",single,https://open.spotify.com/album/1HQpcEu6XLu2EYh4ONZ3j4
140001,Khaali Baazi,Kaveh Fared,single,https://open.spotify.com/album/3azWs49M3wLex9Ukgg2hZ0
140001,Mojrem,Kaveh Fared,single,https://open.spotify.com/album/1SnVSIcY27C0ihiAEjM7cu
140001,Abuwam,"Shalou, Farsea",single,https://open.spotify.com/album/3inrXltDwM5YtHM1H9vNjr
140001,Ebteda,MIRZA,single,https://open.spotify.com/album/09SsGLGlDXVSmijEAabI3j
140001,Ava,"SaM, ArianHosseinzadew",single,https://open.spotify.com/album/7H2kTjnLWgCUaKY3TL67qg
140001,Marhaba,Young Sudden,single,https://open.spotify.com/album/3n5lCsgFOzy3qWutSBExMx
140001,Setigh,Rez,single,https://open.spotify.com/album/3lGjuNtRFETqHxhghO9g16
140001,DG Nabinamet,Mahyar,single,https://open.spotify.com/album/3BeQsKsIqz7SIlQsKgmQSQ
140001,Aroos,"Saman Wilson, Mehrad Hidden",single,https://open.spotify.com/album/0dhLf2cZY1VfdCh4tBqa3c
140001,Bushido,"Catchybeatz, Putak",single,https://open.spotify.com/album/5MXTSGntyqy9F1UkWvVfPR
140001,Tavalod (Freestyle),Maslak,single,https://open.spotify.com/album/2wY27e3NHzOBSzFPRahxSs
140001,Ravani,Canis,Ravani,https://open.spotify.com/track/3vI8JyF3tMTyKzRp2s3nq2
140001,Khodkhah,"Canis, Saman Wilson",Ravani,https://open.spotify.com/track/6cn62ngQkARf5TMgdiqad8
140001,Nemibazi,Canis,Ravani,https://open.spotify.com/track/4NEOHL44N6p1ULuKejcdQt
140001,Daeman,"Canis, Behzad Leito, Zakhmi",Ravani,https://open.spotify.com/track/6jWqmPRTwbeId7eTyBor1O
140001,Eshtebahe Nazanin,Canis,Ravani,https://open.spotify.com/track/5PblrgHuhlqQrRMnYvNxQH
140001,Cheme,"Canis, Mahyar",Ravani,https://open.spotify.com/track/6AYEAjQSp605FH3Lt1gF3I
140001,Hey Ghosse,"Canis, Emma",Ravani,https://open.spotify.com/track/7i1XGuCqZe4ZfoZBs98Ngo
140001,Dar be dar be dar,"Canis, Shug, Zakhmi",Ravani,https://open.spotify.com/track/1Uh5qL7kh0Gxgwd7jwk04x
140001,Noghte Joosh,"Canis, Mehrad Hidden",Ravani,https://open.spotify.com/track/5YcGhka7szCfjd1Ec6xww3
140001,Poolini,Koorosh,single,https://open.spotify.com/album/2YOlWK3eHfplRIHcFCavqX
140001,Fakhri O Farokh | فخری و فرخ,SoelChigini,single,https://open.spotify.com/album/42pOCEnUKF029gUlh8tFPv
140001,Forooshande,Rahi,single,https://open.spotify.com/album/5IzM1waItBGYBSYwN2KnAL
140001,Bikhiaal,Majhool,single,https://open.spotify.com/album/2Kqr4NVCJvCJxTmKy5po9G
140001,Sniper,Sinab,single,https://open.spotify.com/album/0fJsArnCSflf2q6nWGbJQu
140001,Ayande Ghobar,Satrap,single,https://open.spotify.com/album/3xHW28IenPMpmq9PJ2Rl7k
140001,Az Tehran Motenaferan,Sohrab Mj,single,https://open.spotify.com/album/5rfMH8tcalyKlvQ5ZJrn9k
140001,Haghighat,Sohrab Mj,Zakhare Asli,https://open.spotify.com/track/5Ag9HLuxqLQpt4CAQPzkz3
140001,Az Tehran Motenaferan,"Sohrab Mj, Mehrad Hidden, Saman Wilson, Ali K",Zakhare Asli,https://open.spotify.com/track/01sYzzvXqM5smBNsyjy6hY
140001,Begoo Na,"Sohrab Mj, Sijal, Ali K",Zakhare Asli,https://open.spotify.com/track/0oaEBfvJPvHUOTs4xOTwM9
140001,Nardeboon,"Sohrab Mj, Amir Tataloo",Zakhare Asli,https://open.spotify.com/track/7wXIFqsDyWdgTtqY3UKHY6
140001,Atish Bezanim,"Sohrab Mj, Sepehr 3Nik, Arash Saretan, Hoomaan",Zakhare Asli,https://open.spotify.com/track/0hGekAyeyYMrs91VYSywsr
140001,Menhaye Yek,"Sohrab Mj, Mehrad Hidden",Zakhare Asli,https://open.spotify.com/track/5htkfPoSAyn2yzrBaEGMzB
140001,Vaz Kharabe Khoone,"Sohrab Mj, Hoomaan, Arash Saretan, Sepehr Khalse",Zakhare Asli,https://open.spotify.com/track/17gLvFAJ3ivfcIWcn7EsEZ
140001,Beynol,"Sohrab Mj, Alireza Jj, Sepehr Khalse",Zakhare Asli,https://open.spotify.com/track/25bGKyi2Ngk583FFrKeNNE
140001,Ki Saghite,"Sohrab Mj, Shayan, Tarin",Zakhare Asli,https://open.spotify.com/track/1IcP95lWAplSGe9w0lrMJW
