date,name,artists,album,url
140112,Sarab,"Saleck, Raavi, Alani",single,https://open.spotify.com/album/2p99slOXseNge2FO1a2aSa
140112,Khabar Chin,Saleck,single,https://open.spotify.com/album/2pAR4FJQZGuRb8hjWfEYCR
140112,1402,"Hiphopologist, Ashkan Kagan",single,https://open.spotify.com/album/6LsmbD3k1FJPJrURVwzSNR
140112,WHISTLER,"Isam, Hiphopologist",single,https://open.spotify.com/album/3Jt7UgaAwi2IARJ5scIoB6
140112,Taskhir,"Farshad, Maziyar Khavajiyan",Nevisande,https://open.spotify.com/track/6LQnFzcNv3zOpuxOleS71b
140112,Moteassefam,Farshad,Nevisande,https://open.spotify.com/track/7LZox8JQvu4cLKQzlkVVov
140112,Bozorgrahe Matrouk,Farshad,Nevisande,https://open.spotify.com/track/4fGHjfqbpvy2CvzOG9LcFc
140112,Tamas,Farshad,Nevisande,https://open.spotify.com/track/2xE1jDKx6CmuK3tnfvX14S
140112,"Aghoush, Pt. 1",Farshad,Nevisande,https://open.spotify.com/track/3UXmqwaLCO5207FDcfQjdK
140112,Koodak,"Farshad, Noora",Nevisande,https://open.spotify.com/track/5CgWBJrg14hCp9gSA3TJTn
140112,Bargasht,Farshad,Nevisande,https://open.spotify.com/track/02AQGxQpMYI4oYFd0KOWey
140112,Too Khiaboon,Farshad,Nevisande,https://open.spotify.com/track/62qYb5wgtw786lY4B0NmKh
140112,Nevisande,Farshad,Nevisande,https://open.spotify.com/track/038YvtDAFPZcTnXEdQWqF5
140112,Khial,Farshad,Nevisande,https://open.spotify.com/track/6atBes5QFkogWQkqUIQGHq
140112,Bi Khat,Farshad,Nevisande,https://open.spotify.com/track/2vZjowWQm2H2Rt30GyInrs
140112,Baraye Dooste Khoobam,Farshad,Nevisande,https://open.spotify.com/track/0ivVvGIZiat40LQDl0ix7K
140112,"Aghoush, Pt. 2",Farshad,Nevisande,https://open.spotify.com/track/0EJ7MnXOneTy6GAr3jCEbp
140112,Zed,Farshad,Nevisande,https://open.spotify.com/track/0gAKX7hVSbawM67bpSW1HJ
140112,Ghotb,Farshad,Nevisande,https://open.spotify.com/track/2OlDmRMrzNstmGdBOm7Bac
140112,Gir,Farshad,Nevisande,https://open.spotify.com/track/6zT1TGe7hPdJKH6bAmLp1R
140112,RIRA,Mc Tes,single,https://open.spotify.com/album/4v0DInWECNJzYsZey44jFN
140112,Shour,Mc Tes,single,https://open.spotify.com/album/78hDauYDu3qFWQ8Vr3YxgV
140112,OnlyFans,"Isam, Koorosh",single,https://open.spotify.com/album/0qvHMpnOofulgA7djzZMMn
140112,Mizaram Miram,"Amin Tijay, Lil Deafo",Adam Barfi,https://open.spotify.com/track/45lBmiJvrQqGkGer5m731Y
140112,Khoone,"Amin Tijay, Lil Deafo",Adam Barfi,https://open.spotify.com/track/1VyWp0eqjhmv7CylkKERX0
140112,Goosebumps,"Amin Tijay, Lil Deafo",Adam Barfi,https://open.spotify.com/track/3dt9Dto4zdUqtVhRA9hAd0
140112,Ke Chi,"Amin Tijay, Lil Deafo",Adam Barfi,https://open.spotify.com/track/0JzYYyVvlRX0N1c0xQJA5v
140112,Stress,"Amin Tijay, Alerzo",Adam Barfi,https://open.spotify.com/track/2MqSL8wKGE1SZLhKQrawfd
140112,Adam Barfi (Skit),"Amin Tijay, Lil Deafo",Adam Barfi,https://open.spotify.com/track/7vYQohVfEL8zb61vrwCC3A
140112,Khodafezi,"Amin Tijay, Lil Deafo",Adam Barfi,https://open.spotify.com/track/5dDyNXLV4ez3KCahFdo1lD
140112,Chi Mishe,Amin Tijay,Adam Barfi,https://open.spotify.com/track/1HFSvlh91shSIjiOUo7G1G
140112,DOKHTAR,"poobon, HITMYDM",single,https://open.spotify.com/album/09jIljVjLiBoFb7jWImxSg
140112,SARD (DAYANMIR Remix),"poobon, DAYANMIR",single,https://open.spotify.com/album/1od3t2PytpwZMcJID3tNa9
140112,RUNAWAY (HITMYDM Remix),"poobon, HITMYDM",single,https://open.spotify.com/album/7B8vljnCFMBNQBdnEudsAo
140112,RUNAWAY,poobon,single,https://open.spotify.com/album/6TYCQ8cX7yl0d1DIVSSexS
140112,ROOM100,poobon,single,https://open.spotify.com/album/50jWvpAY1H7EYqf28JE2mG
140112,MDNM,poobon,single,https://open.spotify.com/album/33DWgisrO6wJ6QbmOA2QjS
140112,Habibi,"Chvrsi, Arma",single,https://open.spotify.com/album/31x7h6d52kMF5CX5I7LczW
140112,52Hz,Chvrsi,single,https://open.spotify.com/album/3tgTwrJOhPVxgGcJN4DXne
140112,Alone,"Motreb, AKOO",single,https://open.spotify.com/album/64zSey50zGWi2mIoEb27T4
140112,Mazerat nemikham,"Kaboos, Motreb",single,https://open.spotify.com/album/3UnQPnqlf9nEN8VWeQ7Ame
140112,Bazi Balad,"Hoodadk4, Nekoo, Motreb",single,https://open.spotify.com/album/4yveskfCdsc1ZOV2S0TXCi
140112,Ill,Naaji,single,https://open.spotify.com/album/0ngTlD4kYlXvgv4PKbfqwX
140112,Asare Manfi 2,"Dalu, EMVI",single,https://open.spotify.com/album/6jKPZZy2pDPtZqW7D44Q3U
140112,Pablo,"Aydinone, Ashkan Kagan, SEP SHZ",single,https://open.spotify.com/album/5J09APa5cZRx6yyRGB1MzV
140112,Vaght Nadaram,"Alireza Jj, Sepehr Khalse, Yasna",single,https://open.spotify.com/album/2IzdUJYAlx4aqaOEN5z0Yv
140112,SHOOTIA,Poori,single,https://open.spotify.com/album/5GelALTtt7E7JAVhfr3K1D
140112,Tariktarin,"Dorcci, Saeed Dehghan",single,https://open.spotify.com/album/6AFdU1jmaW1QVpA2ZdDAPq
140112,Maah,"Raavi, SaM",single,https://open.spotify.com/album/0ziJg5yLX5X4V5bx9w6FhR
140112,Turn Off,"Siohash, Kusha, Sinazza",single,https://open.spotify.com/album/2aIcaNDhOg9EUZIkyQAmn1
140112,Al-Fatiha,Young Sudden,single,https://open.spotify.com/album/7m8J0Emmmp2cgtdaIFCyu7
140112,Smoke room X EQMA,PaPa Asli,single,https://open.spotify.com/album/49VsPAeIxZTn402ghhepxB
140112,Hazyoon / حضیون,Sina Sae,single,https://open.spotify.com/album/6y3qFdpyhB4cIuGSA4UTTE
140112,Nafas,Deon,single,https://open.spotify.com/album/1pW9tGpHUijDubdzGClDyX
140112,Range O,"Catchybeatz, Soalk, ILLNOIZ",single,https://open.spotify.com/album/4J8Q8pnF3vJdRZVq9nPnjc
140112,Salamati,Maslak,single,https://open.spotify.com/album/0cvzpg44eBrA7lGg1BXfII
140112,Barfa,Canis,single,https://open.spotify.com/album/1tyQyS9AVNquWmlVvpipW9
140112,EyVallah,"LiderBeatz, Amir Ribar, Shahemoon",single,https://open.spotify.com/album/1P1E2IFhhbAjeNDJPBL5vN
140112,Ke chi,Regotip,single,https://open.spotify.com/album/0AYb0uhPH90rdClm0BiWFy
140112,Jaye Khali,Reza Pishro,single,https://open.spotify.com/album/7onR1VImCNlsZGznuG77Y4
140112,Tamoomesh Kon,"Tohi, Reza Pishro, Erfan",single,https://open.spotify.com/album/30eu31MLhXN5fw848WrZ5N
140112,Allstar2,Koorosh,single,https://open.spotify.com/album/0AolS2LGZGtFlUoxrp1wZX
140112,kulak,"Koorosh, Sami Low",single,https://open.spotify.com/album/7yXAwIi62Yodf00crUIGjA
140112,Ye Psycho (Acoustic Version),Sami Low,single,https://open.spotify.com/album/6Oypt9YWhC83ruePMxCOvj
140112,Ye Psycho,Sami Low,single,https://open.spotify.com/album/35Ig9i0mosolyJpd6wiaYl
140112,Mizane Sotoonam Zang,"Erfam, Mehrzvd",single,https://open.spotify.com/album/1UmMc6TfJOV0OT5BgTFpRz
140112,Blue,"Erfam, Ali Janak, 13cvsh",single,https://open.spotify.com/album/0yiRCYuJqURBzP2kF0NfxQ
140112,Get Siktir,Pouriya Adroit,single,https://open.spotify.com/album/7GDd0CIoVR4jW3NLzhhAdU
140112,Hero,Feryoung,single,https://open.spotify.com/album/7vnl3Y2FczB1wpxD4NoL6M
140112,T4L,Cinq5o,single,https://open.spotify.com/album/2OPbHIanXkgH91RN1PjFbV
140112,555,Cinq5o,single,https://open.spotify.com/album/3DNm4pZrikGoQ7srBtTBBG
140112,Demon,"Siohash, Kusha, Fxrtem",single,https://open.spotify.com/album/5rZfGABxJuDccx3Y0BHcDP
